player_id,name,full_name,height_cm,weight_kg,dob,positions,overall_rating,potential,value,wage,preferred_foot,weak_foot,skill_moves,international_reputation,body_type,specialities,club_id,club_name,club_league_id,club_league_name,club_rating,club_position,club_kit_number,club_joined,club_contract_valid_until,country_name,country_kit_number,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_vision,mentality_penalties,mentality_composure,defending_defensive_awareness,defending_standing_tackle,defending_sliding_tackle,goalkeeping_gk_diving,goalkeeping_gk_handling,goalkeeping_gk_kicking,goalkeeping_gk_positioning,goalkeeping_gk_reflexes,play_styles,mentality_attack_position,yearob,monthob,year_club_joined,month_club_joined,CAM,CB,CDM,CM,LB,LM,LW,RB,RM,RW,ST,CAM.1,CB.1,CDM.1,CM.1,GK,LB.1,LM.1,LW.1,RB.1,RM.1,RW.1,ST.1,#Acrobat,#Clinical finisher,#Complete defender,#Complete forward,#Complete midfielder,#Crosser,#Distance shooter,#Dribbler,#FK Specialist,#Playmaker,#Strength,#Tackling,#Tactician,#Acrobat.1,#Aerial threat,#Clinical finisher.1,#Crosser.1,#Distance shooter.1,#Dribbler.1,#FK Specialist.1,#Playmaker.1,#Speedster,#Strength.1,#Tackling.1,#Tactician.1,Acrobatic,Aerial fortress,Anticipate,Block,Bruiser,Chip shot,Cross claimer,Dead ball,Deflector,Enforcer,Far reach,Far throw,Finesse shot,First touch,Footwork,Gamechanger,Incisive pass,Injury prone,Intercept,Inventive,Jockey,Long ball pass,Long throw,Low driven shot,One club player,Pinged pass,Power shot,Precision header,Press proven,Quick step,Rapid,Relentless,Rush out,Slide tackle,Technical,Tiki taka,Trickster,Whipped pass,Acrobatic.1,Aerial fortress.1,Anticipate.1,Block.1,Bruiser.1,Chip shot.1,Cross claimer.1,Dead ball.1,Deflector.1,Enforcer.1,Far reach.1,Far throw.1,Finesse shot.1,First touch.1,Footwork.1,Gamechanger.1,Incisive pass.1,Injury prone.1,Intercept.1,Inventive.1,Jockey.1,Long ball pass.1,Long throw.1,Low driven shot.1,One club player.1,Pinged pass.1,Power shot.1,Precision header.1,Press proven.1,Quick step.1,Rapid.1,Relentless.1,Rush out.1,Slide tackle.1,Technical.1,Tiki taka.1,Trickster.1,Whipped pass.1,std_name
241064,M. Carabajal,Mateo Carabajal,179.0,72.0,1997-02-21,CB,71,73,1900000.0,15000,Right,3,2,1,Normal (170-185),,112908.0,Independiente del Valle,2018.0,Serie A,5.0,RCB,14.0,2021-08-03,2025,Argentina,0,52,37,69,70,39,56,47,38,68,66,69,72,71,70,69,53,77,81,75,47,69,70,58,47,58,69,72,70,8,7,13,11,10,"Jockey, Aerial fortress, Bruiser",47,1997.0,2.0,2021.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mateo carabajal
277929,Kauã Santos,Kauã Morais Vieira dos Santos,196.0,84.0,2003-04-11,GK,71,82,3600000.0,9000,Right,1,1,1,Lean (185+),,1824.0,Eintracht Frankfurt,19.0,Bundesliga,5.0,GK,40.0,2023-08-29,2030,Brazil,0,11,4,10,38,5,8,13,12,34,20,34,42,31,70,22,47,58,24,64,8,29,8,33,16,29,6,14,13,76,65,63,62,77,,4,2003.0,4.0,2023.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,kaua morais vieira dos santos
225706,M. Trauco,Miguel Trauco,175.0,62.0,1992-08-25,"LB, LM",71,71,1300000.0,19000,Left,3,3,1,Stocky (170-185),,111010.0,Alianza Lima,2020.0,Liga 1,5.0,LB,21.0,2025-01-07,2026,Peru,0,69,46,50,73,56,70,75,64,73,74,70,68,70,68,74,72,65,75,68,64,79,68,70,71,74,65,70,70,12,10,12,10,8,,70,1992.0,8.0,2025.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,miguel trauco
257194,Telmo Arcanjo,Telmo Arcanjo,180.0,79.0,2001-06-21,"RM, RW",71,76,2800000.0,9000,Left,3,3,1,Normal (170-185),,1887.0,Vitória SC,308.0,Primeira Liga,5.0,RM,18.0,2024-03-08,2027,Cabo Verde,0,67,59,43,72,55,72,59,54,65,73,75,73,66,70,62,71,60,71,61,54,44,35,68,60,65,40,36,42,7,10,6,15,7,Precision header,74,2001.0,6.0,2024.0,3.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,telmo arcanjo
194730,Juan Carlos,Juan Carlos Martín Corral,186.0,85.0,1988-01-20,GK,71,71,210000.0,8000,Right,3,1,1,Normal (185+),,110062.0,Girona FC,53.0,La Liga,5.0,RES,35.0,2019-07-01,2026,Spain,0,31,14,19,25,15,13,30,12,27,22,58,61,56,67,57,54,73,42,71,15,13,21,42,30,53,25,20,21,70,72,72,71,70,Far throw,11,1988.0,1.0,2019.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,juan carlos martin corral
275371,A. Saldivia,Alan Saldivia,180.0,80.0,2002-04-06,CB,71,76,2600000.0,7000,Right,3,2,1,Normal (170-185),,110980.0,Colo-Colo,335.0,Primera Division,5.0,SUB,4.0,2021-11-02,2026,Uruguay,0,26,18,68,65,26,48,27,26,55,63,68,76,64,67,65,34,78,75,77,22,79,67,43,34,63,70,71,71,10,7,12,7,9,Aerial fortress,45,2002.0,4.0,2021.0,11.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,alan saldivia
230315,Ailton Cardenhas,Ailton Nuno Cardenhas Macedo,193.0,84.0,2000-02-29,GK,71,71,1500000.0,7000,Right,3,1,1,Stocky (185+),,1598.0,Bahia,7.0,Série A,5.0,GK,12.0,2025-06-18,2028,Brazil,0,10,10,30,20,12,12,16,16,17,23,19,28,30,50,29,54,61,19,67,11,25,12,66,25,52,8,16,14,71,72,72,76,72,,3,2000.0,2.0,2025.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ailton nuno cardenhas macedo
258731,Nélson da Luz,Nélson Conceição da Luz,177.0,79.0,1998-02-04,"RM, LW, RW",71,71,2000000.0,7000,Left,3,3,1,Normal (170-185),,131488.0,Qingdao West Coast FC,2012.0,Super League,5.0,RM,10.0,2025-02-03,2027,Angola,0,65,67,46,63,61,75,66,44,54,73,81,82,83,67,73,75,68,79,64,63,44,44,61,64,60,24,35,30,6,7,10,6,5,Technical,66,1998.0,2.0,2025.0,2.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,nelson conceicao da luz
230316,Eminho Moringa,Marcelo Emanuel Morais Silva,190.0,84.0,1992-02-29,CB,71,71,900000.0,14000,Left,3,2,1,Normal (185+),,1041.0,Corinthians,7.0,Série A,5.0,LCB,4.0,2025-06-18,2028,Brazil,0,62,58,71,70,47,62,52,41,72,63,60,65,51,70,50,21,82,78,84,59,64,76,47,45,55,71,67,70,7,13,14,13,15,,68,1992.0,2.0,2025.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,marcelo emanuel morais silva
263343,N. Skyttä,Naatan Skyttä,170.0,69.0,2002-05-07,"CM, CAM",71,79,4100000.0,11000,Left,2,3,1,Normal (170-),,29.0,1. FC Kaiserslautern,20.0,2. Bundesliga,5.0,RAM,15.0,2025-08-04,2028,Finland,25,63,62,44,75,51,73,65,58,73,75,60,73,66,67,81,59,46,77,47,65,40,58,74,55,74,54,61,60,7,14,6,14,9,"Dead ball, Low driven shot, Inventive, Technical",64,2002.0,5.0,2025.0,8.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,naatan skytta
73135,L. Sirch,Luca Sirch,186.0,80.0,1999-06-14,"CB, CDM",71,76,2400000.0,12000,Right,3,2,1,Normal (185+),,29.0,1. FC Kaiserslautern,20.0,2. Bundesliga,5.0,RCB,31.0,2024-07-01,2026,Germany,0,64,45,65,68,30,60,50,54,67,67,65,74,63,67,62,55,74,76,73,50,70,69,60,37,57,70,76,75,6,10,7,14,7,,34,1999.0,6.0,2024.0,7.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,luca sirch
228271,C. Gonzáles,Christofer Gonzáles,177.0,71.0,1992-10-12,"CAM, LW, CM",71,71,1500000.0,19000,Right,3,3,1,Normal (170-185),,111013.0,Sporting Cristal,2020.0,Liga 1,5.0,SUB,10.0,2024-08-03,2026,Peru,0,66,70,49,74,58,78,52,70,72,70,65,71,80,66,70,70,60,71,61,70,35,65,71,71,60,56,41,40,6,9,12,7,9,Technical,65,1992.0,10.0,2024.0,8.0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,christofer gonzales
238767,J. Altamirano,Javier Altamirano,173.0,69.0,1999-08-21,"CAM, CM",71,74,2500000.0,8000,Left,3,3,1,Lean (170-185),,15029.0,Universidad de Chile,335.0,Primera Division,5.0,RAM,19.0,2023-08-22,2026,Chile,0,66,63,52,76,58,72,60,68,65,73,80,72,81,65,80,72,67,72,59,67,60,69,71,63,71,56,72,61,10,15,8,14,13,,69,1999.0,8.0,2023.0,8.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,javier altamirano
264880,L. Tchaouna,Loum Tchaouna,180.0,67.0,2003-09-08,"RM, ST, RW",71,79,4200000.0,25000,Left,3,3,1,Normal (170-185),,1796.0,Burnley,13.0,Premier League,5.0,SUB,17.0,2025-07-02,2029,France,0,70,72,54,66,72,71,70,59,58,73,84,81,66,65,72,77,79,54,77,71,47,32,63,69,63,37,36,33,14,12,15,8,14,,70,2003.0,9.0,2025.0,7.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,loum tchaouna
70832,Matheus Jussa,Matheus Isaias dos Santos,183.0,83.0,1996-03-22,"CDM, CM",71,71,1600000.0,15000,Left,3,3,1,Normal (170-185),,112540.0,Shanghai Port,2012.0,Super League,5.0,LDM,22.0,2024-02-05,2025,Brazil,0,58,45,58,68,52,63,53,58,65,72,64,66,65,69,70,68,73,90,80,66,74,71,59,59,68,68,71,63,10,12,10,15,9,"Jockey, Relentless, Bruiser",52,1996.0,3.0,2024.0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,matheus isaias dos santos
274355,Iker Muñoz,Iker Muñoz Cameros,180.0,73.0,2002-09-05,"CM, CDM",71,80,4200000.0,18000,Right,3,3,1,Normal (170-185),,479.0,CA Osasuna,53.0,La Liga,5.0,SUB,8.0,2021-07-01,2027,Spain,0,48,64,62,74,43,71,47,42,69,75,51,58,58,70,68,63,62,65,60,66,64,72,68,46,58,63,71,69,10,11,13,5,11,Aerial fortress,68,2002.0,9.0,2021.0,7.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,iker munoz cameros
253619,M. Távara,Martín Távara,184.0,79.0,1999-03-25,"CM, CDM",71,74,2400000.0,18000,Left,2,2,1,Normal (170-185),,111013.0,Sporting Cristal,2020.0,Liga 1,5.0,SUB,25.0,2016-08-01,2025,Peru,0,49,66,38,71,49,67,58,65,75,71,70,65,67,70,54,63,58,84,69,67,52,66,72,60,64,66,70,59,10,16,8,8,15,"Long ball pass, Tiki taka, Anticipate, Press proven",66,1999.0,3.0,2016.0,8.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,martin tavara
214196,D. Bocanegra,Daniel Bocanegra,182.0,73.0,1987-04-23,CB,71,71,325000.0,3000,Right,3,2,1,Lean (170-185),,101099.0,América de Cali,336.0,Categoría Primera A,5.0,SUB,2.0,2024-01-17,2030,Colombia,0,71,42,70,69,46,61,70,78,65,68,62,66,64,71,59,72,77,72,80,73,71,68,61,52,68,74,68,65,13,13,7,7,14,Bruiser,53,1987.0,4.0,2024.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,daniel bocanegra
220084,C. Falletti,César Falletti,174.0,65.0,1992-12-02,"CAM, ST, CM",71,71,1500000.0,3000,Right,3,4,1,Normal (170-185),"#Speedster, #Acrobat",111433.0,Mantova,32.0,Serie B,5.0,SUB,18.0,2025-07-09,2027,Uruguay,0,68,62,47,71,61,72,73,68,69,74,90,90,90,64,90,74,70,78,61,70,50,22,66,64,73,50,22,21,11,6,7,5,13,"Dead ball, Gamechanger, Rapid, Quick step",69,1992.0,12.0,2025.0,7.0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cesar falletti
222388,Paulo Azzi,Paulo Daniel Azzi Dentello,189.0,86.0,1994-07-15,"LB, LM",71,71,1600000.0,4000,Right,3,3,1,Normal (185+),,111811.0,Monza,32.0,Serie B,5.0,LM,7.0,2025-08-11,2027,Brazil,0,68,60,60,65,56,72,71,53,58,68,84,85,69,69,62,71,81,80,72,60,66,66,62,55,67,61,68,66,9,10,14,6,8,"Rapid, Quick step",62,1994.0,7.0,2025.0,8.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,paulo daniel azzi dentello
233396,I. Touré,Idrissa Touré,188.0,76.0,1998-04-29,"RM, RB",71,71,2000000.0,8000,Right,3,3,1,Stocky (185+),,110738.0,Pisa,31.0,Serie A,5.0,RM,15.0,2021-07-15,2027,Germany,0,68,64,70,72,50,69,58,57,62,72,74,71,79,70,61,68,81,83,77,58,69,62,70,45,68,58,64,60,12,13,12,15,11,Bruiser,65,1998.0,4.0,2021.0,7.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,idrissa toure
213685,N. Ioannou,Nikolas Ioannou,183.0,77.0,1995-11-10,"LB, LM",71,71,1600000.0,3000,Left,3,2,1,Stocky (170-185),,1837.0,Sampdoria,32.0,Serie B,5.0,SUB,44.0,2024-08-01,2027,Cyprus,0,67,52,67,68,59,67,61,56,64,68,71,80,75,68,71,56,80,83,78,60,72,65,59,33,62,66,68,67,10,14,7,9,10,Press proven,68,1995.0,11.0,2024.0,8.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,nikolas ioannou
208054,L. Fernández,Leandro Fernández,176.0,74.0,1991-03-12,"ST, LW, LM",71,71,900000.0,9000,Right,4,3,1,Normal (170-185),,15029.0,Universidad de Chile,335.0,Primera Division,5.0,SUB,9.0,2023-01-01,2026,Argentina,0,71,70,68,69,66,73,72,65,67,69,80,74,78,74,72,75,78,72,67,71,75,47,69,74,75,36,42,20,11,6,14,12,6,"Power shot, Technical",70,1991.0,3.0,2023.0,1.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,leandro fernandez
274358,Lalo Aguilar,Gonzalo Aguilar López,188.0,82.0,2002-06-11,"CB, RB",71,75,2400000.0,8000,Right,3,2,1,Normal (185+),,100888.0,CD Leganés,54.0,La Liga 2,5.0,LCB,6.0,2021-07-01,2026,Spain,0,38,28,71,58,37,55,36,37,52,58,54,55,34,66,53,42,74,61,71,27,78,72,47,42,63,72,75,72,11,9,12,8,11,,32,2002.0,6.0,2021.0,7.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gonzalo aguilar lopez
275638,M. Seidl,Matthias Seidl,175.0,68.0,2001-01-24,"CAM, CM",71,77,3000000.0,11000,Right,4,4,1,Normal (170-185),,254.0,SK Rapid,80.0,Bundesliga,5.0,SUB,18.0,2023-07-01,2027,Austria,0,61,72,48,73,58,71,68,69,70,75,62,73,62,68,75,66,66,88,60,69,63,34,71,70,65,41,38,41,14,8,14,7,12,"Incisive pass, Relentless",71,2001.0,1.0,2023.0,7.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,matthias seidl
212150,M. Meyer,Max Meyer,173.0,68.0,1995-09-18,"CAM, CM, CDM",71,71,1800000.0,19000,Right,4,4,1,Normal (170-185),,100135.0,APOEL FC,318.0,1. Division,5.0,CAM,7.0,2024-07-04,2026,Germany,0,72,67,37,74,60,71,75,75,71,73,71,53,81,70,84,68,55,67,58,60,69,63,76,69,76,68,62,61,8,12,13,11,14,"Finesse shot, Long ball pass, Whipped pass, Press proven",72,1995.0,9.0,2024.0,7.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,max meyer
