player_id,version,name,full_name,description,image,height_cm,weight_kg,dob,positions,overall_rating,potential,value,wage,preferred_foot,weak_foot,skill_moves,international_reputation,body_type,real_face,release_clause,specialities,club_id,club_name,club_league_id,club_league_name,club_logo,club_rating,club_position,club_kit_number,club_joined,club_contract_valid_until,country_id,country_name,country_league_id,country_league_name,country_flag,country_rating,country_position,country_kit_number,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_vision,mentality_penalties,mentality_composure,defending_defensive_awareness,defending_standing_tackle,defending_sliding_tackle,goalkeeping_gk_diving,goalkeeping_gk_handling,goalkeeping_gk_kicking,goalkeeping_gk_positioning,goalkeeping_gk_reflexes,play_styles,url,mentality_attack_position
210935,FC 26,D. Berardi,Domenico Berardi,"Domenico Berardi (born 1 August 1994) is an Italian footballer who plays as a right winger for Italian club Sassuolo. In the game FC 26, his overall rating is 82.",https://cdn.sofifa.net/players/210/935/26_360.png,183,72,1994-08-01,"RW, RM",82,82,29500000,36000,Left,3,4,3,Lean (170-185),Yes,53100000,#Acrobat,111974,Sassuolo,31,Serie A,https://cdn.sofifa.net/meta/team/2714/30.png,5,RW,10,"Jul 1, 2015",2029,,Italy,,,,,,,77,81,62,81,79,83,84,79,77,84,84,80,88,82,84,80,73,75,58,78,85,36,80,86,78,32,30,30,5,6,5,5,6,"Finesse shot, Dead ball, Gamechanger, Incisive pass, Long ball pass, Inventive, Technical, Injury prone",https://sofifa.com/player/210935/domenico-berardi/260006/,83
210602,FC 26,S. Al Dawsari,Salem Al Dawsari,"Salem Al Dawsari (born 19 August 1991) is a Saudi Arabian footballer who plays as a left midfield for Saudi Arabian club Al Hilal. In the game FC 26, his overall rating is 82.",https://cdn.sofifa.net/players/210/602/26_360.png,173,71,1991-08-19,"LM, LW",82,82,19000000,59000,Right,5,4,3,Normal (170-185),Yes,30400000,#Dribbler,605,Al Hilal,350,Pro League,https://cdn.sofifa.net/meta/team/7011/30.png,5,LM,29,"Jul 1, 2011",2027,,Saudi Arabia,,,,,,,71,75,51,79,79,86,68,60,72,82,88,87,85,81,89,77,71,90,77,75,81,50,78,62,83,65,57,49,7,12,13,14,10,"Finesse shot, Acrobatic, Whipped pass, Inventive, Technical, First touch, Relentless, One club player",https://sofifa.com/player/210602/salem-al-dawsari/260006/,79
210413,FC 26,A. Romagnoli,Alessio Romagnoli,"Alessio Romagnoli (born 12 January 1995) is an Italian footballer who plays as a center back for Italian club Lazio. In the game FC 26, his overall rating is 82.",https://cdn.sofifa.net/players/210/413/26_360.png,185,75,1995-01-12,CB,82,82,25000000,46000,Left,3,2,3,Unique,Yes,42500000,,46,Lazio,31,Serie A,https://cdn.sofifa.net/meta/team/43/30.png,5,LCB,13,"Jul 13, 2022",2027,,Italy,,,,,,,36,30,81,73,28,68,35,24,70,73,65,64,52,82,59,63,84,77,80,46,82,84,45,34,77,84,85,83,9,14,12,8,9,"Anticipate, Aerial fortress, Bruiser",https://sofifa.com/player/210413/alessio-romagnoli/260006/,31
210411,FC 26,Otávio,Otávio Edmilson da Silva Monteiro,"Otávio (born 9 February 1995) is a Portuguese footballer who plays as a central attacking midfielder for Saudi Arabian club Al Qadsiah FC. In the game FC 26, his overall rating is 82.",https://cdn.sofifa.net/players/210/411/26_360.png,171,67,1995-02-09,"CAM, CM, RM",82,82,29500000,54000,Right,3,4,3,Normal (170-185),Yes,50200000,#Dribbler,112391,Al Qadsiah FC,350,Pro League,https://cdn.sofifa.net/meta/team/13092/30.png,5,SUB,25,"Sep 9, 2025",2026,,Portugal,,,,,,,79,71,65,83,69,86,80,72,82,85,81,76,85,84,83,73,76,86,65,68,87,66,85,72,81,69,76,65,11,12,9,10,15,"Incisive pass, Pinged pass, Tiki taka, Technical, First touch, Relentless",https://sofifa.com/player/210411/otavio-edmilson-da-silva-monteiro/260006/,80
210047,FC 26,F. Schär,Fabian Schär,"Fabian Schär (Fabian Lukas Schär, born 20 December 1991) is a Swiss footballer who plays as a center back for British club Newcastle United. In the game FC 26, his overall rating is 82.",https://cdn.sofifa.net/players/210/047/26_360.png,188,84,1991-12-20,CB,82,82,14500000,135000,Right,3,2,3,Normal (185+),Yes,27600000,,13,Newcastle United,13,Premier League,https://cdn.sofifa.net/meta/team/20/30.png,5,RCB,5,"Jul 26, 2018",2026,,Switzerland,,,,,,,67,60,82,80,64,74,65,69,83,78,50,51,53,83,64,80,80,78,80,74,80,85,79,78,82,85,84,80,8,9,11,10,15,"Power shot, Precision header, Long ball pass, Intercept",https://sofifa.com/player/210047/fabian-schar/260006/,64
209989,FC 26,T. Partey,Thomas Partey,"Thomas Partey (Thomas Teye Partey, born 13 June 1993) is a Ghanaian footballer who plays as a central defensive midfielder for Spanish club Villarreal CF, and the Ghana national team. In the game FC 26, his overall rating is 82.",https://cdn.sofifa.net/players/209/989/26_360.png,185,77,1993-06-13,"CDM, CM, RB",82,82,20500000,53000,Right,3,3,3,Lean (185+),Yes,43100000,,483,Villarreal CF,53,La Liga,https://cdn.sofifa.net/meta/team/3477/30.png,5,SUB,16,"Aug 18, 2025",2026,111462,Ghana,78,Friendly International,https://cdn.sofifa.net/flags/undefined.png,5,RDM,18,74,66,68,85,56,80,69,67,82,81,53,63,63,80,50,85,75,75,84,79,84,82,78,49,85,80,82,78,11,13,9,9,7,"Pinged pass, Press proven, Long throw",https://sofifa.com/player/209989/thomas-partey/260006/,70
209981,FC 26,Y. Bounou,Yassine Bounou,"Yassine Bounou (born 5 April 1991) is a Moroccan footballer who plays as a goalkeeper for Saudi Arabian club Al Hilal, and the Morocco national team. In the game FC 26, his overall rating is 82.",https://cdn.sofifa.net/players/209/981/26_360.png,195,78,1991-04-05,GK,82,82,5000000,37000,Left,2,1,3,Normal (185+),Yes,8000000,,605,Al Hilal,350,Pro League,https://cdn.sofifa.net/meta/team/7011/30.png,5,GK,37,"Aug 17, 2023",2026,111111,Morocco,78,Friendly International,https://cdn.sofifa.net/flags/undefined.png,5,GK,1,15,14,14,39,13,20,12,19,44,12,38,37,47,76,29,57,65,43,69,19,25,12,62,24,57,20,18,15,81,82,76,82,85,"Far throw, Footwork, Cross claimer",https://sofifa.com/player/209981/yassine-bounou/260006/,10
209658,FC 26,L. Goretzka,Leon Goretzka,"Leon Goretzka (Leon Christoph Goretzka, born 6 February 1995) is a German footballer who plays as a center midfield for German club FC Bayern München, and the Germany national team. In the game FC 26, his overall rating is 82.",https://cdn.sofifa.net/players/209/658/26_360.png,189,82,1995-02-06,"CM, CDM, CAM",82,82,29000000,78000,Right,4,3,3,Unique,Yes,47900000,,21,FC Bayern München,19,Bundesliga,https://cdn.sofifa.net/meta/team/503/30.png,5,LDM,8,"Jul 1, 2018",2026,1337,Germany,78,Friendly International,https://cdn.sofifa.net/flags/undefined.png,5,SUB,8,74,76,84,85,74,80,76,70,84,82,72,81,74,85,71,83,84,69,87,82,83,85,79,60,82,75,83,75,13,8,15,11,9,"Power shot, Precision header, Incisive pass, Aerial fortress, Bruiser",https://sofifa.com/player/209658/leon-goretzka/260006/,84
209499,FC 26,Fabinho,Fábio Henrique Tavares,"Fabinho (born 23 October 1993) is a Brazilian footballer who plays as a central defensive midfielder for Saudi Arabian club Al Ittihad. In the game FC 26, his overall rating is 82.",https://cdn.sofifa.net/players/209/499/26_360.png,188,78,1993-10-23,"CDM, CM",82,82,21500000,56000,Right,2,3,3,Unique,Yes,34400000,,607,Al Ittihad,350,Pro League,https://cdn.sofifa.net/meta/team/476/30.png,5,LCM,8,"Jul 31, 2023",2026,,Brazil,,,,,,,76,63,73,85,47,78,71,53,82,82,45,59,59,77,59,81,73,83,78,70,82,82,74,85,86,80,83,80,13,12,6,8,8,"Power shot, Block, Slide tackle, Aerial fortress, Press proven, Bruiser",https://sofifa.com/player/209499/fabio-henrique-tavares/260006/,70
208333,FC 26,E. Can,Emre Can,"Emre Can (born 12 January 1994) is a German footballer who plays as a center back for German club Borussia Dortmund. In the game FC 26, his overall rating is 82.",https://cdn.sofifa.net/players/208/333/26_360.png,186,86,1994-01-12,"CB, CDM, CM",82,82,21000000,60000,Right,4,3,3,Stocky (185+),Yes,35700000,"#Tackling, #Strength",22,Borussia Dortmund,19,Bundesliga,https://cdn.sofifa.net/meta/team/68/30.png,5,RES,23,"Feb 18, 2020",2026,,Germany,,,,,,,63,71,82,77,69,73,77,64,74,75,67,85,65,79,72,85,81,76,86,78,91,78,69,85,83,79,86,85,14,8,8,13,11,"Bruiser, Pinged pass, Long ball pass, Slide tackle, Press proven",https://sofifa.com/player/208333/emre-can/260006/,70
207862,FC 26,M. Ginter,Matthias Ginter,"Matthias Ginter (Matthias Lukas Ginter, born 19 January 1994) is a German footballer who plays as a center back for German club SC Freiburg. In the game FC 26, his overall rating is 82.",https://cdn.sofifa.net/players/207/862/26_360.png,190,90,1994-01-19,CB,82,82,21000000,41000,Right,3,2,3,Normal (185+),Yes,35700000,,25,SC Freiburg,19,Bundesliga,https://cdn.sofifa.net/meta/team/3543/30.png,5,RCB,28,"Jul 1, 2022",2027,,Germany,,,,,,,68,54,83,78,53,61,44,42,74,75,54,56,54,84,50,79,83,57,83,46,73,83,71,67,77,87,87,80,12,10,6,8,10,"Anticipate, Pinged pass, Aerial fortress, Injury prone",https://sofifa.com/player/207862/matthias-ginter/260006/,55
206113,FC 26,S. Gnabry,Serge Gnabry,"Serge Gnabry (Serge David Gnabry, born 14 July 1995) is a German footballer who plays as a left midfield for German club FC Bayern München, and the Germany national team. In the game FC 26, his overall rating is 82.",https://cdn.sofifa.net/players/206/113/26_360.png,176,77,1995-07-14,"LM, RM, CAM, LW",82,82,30000000,78000,Right,4,4,3,Unique,Yes,49500000,,21,FC Bayern München,19,Bundesliga,https://cdn.sofifa.net/meta/team/503/30.png,5,CAM,7,"Jul 1, 2017",2026,1337,Germany,78,Friendly International,https://cdn.sofifa.net/flags/undefined.png,5,SUB,20,77,84,42,83,83,85,74,62,73,82,84,75,85,82,87,86,68,66,68,80,58,38,80,67,82,45,44,43,14,10,10,9,7,"Gamechanger, Technical",https://sofifa.com/player/206113/serge-gnabry/260006/,84
203574,FC 26,J. Stones,John Stones,"John Stones (born 28 May 1994) is a British footballer who plays as a center back for British club Manchester City. In the game FC 26, his overall rating is 82.",https://cdn.sofifa.net/players/203/574/26_360.png,188,80,1994-05-28,"CB, RB",82,82,21000000,135000,Right,4,3,3,Lean (185+),Yes,38900000,,10,Manchester City,13,Premier League,https://cdn.sofifa.net/meta/team/9/30.png,5,SUB,5,"Aug 9, 2016",2026,,England,,,,,,,63,54,84,82,44,74,62,37,79,79,65,64,62,82,62,68,85,53,78,61,79,83,78,52,85,84,85,84,7,15,11,10,8,Long throw,https://sofifa.com/player/203574/john-stones/260006/,58
201024,FC 26,K. Koulibaly,Kalidou Koulibaly,"Kalidou Koulibaly (born 20 June 1991) is a Senegalese footballer who plays as a center back for Saudi Arabian club Al Hilal. In the game FC 26, his overall rating is 82.",https://cdn.sofifa.net/players/201/024/26_360.png,186,89,1991-06-20,CB,82,82,10000000,56000,Right,4,3,3,Unique,Yes,16000000,#Strength,605,Al Hilal,350,Pro League,https://cdn.sofifa.net/meta/team/7011/30.png,5,RCB,3,"Jul 1, 2023",2026,,Senegal,,,,,,,50,43,82,71,48,69,53,39,64,70,61,84,39,81,33,67,87,74,89,38,83,81,64,50,75,81,83,81,7,11,7,13,5,"Long ball pass, Block, Anticipate, Aerial fortress, Bruiser",https://sofifa.com/player/201024/kalidou-koulibaly/260006/,50
200724,FC 26,Nacho Fernández,José Ignacio Fernández Iglesias,"Nacho Fernández (born 18 January 1990) is a Spanish footballer who plays as a center back for Saudi Arabian club Al Qadsiah FC. In the game FC 26, his overall rating is 82.",https://cdn.sofifa.net/players/200/724/26_360.png,180,76,1990-01-18,"CB, LB, RB, LM",82,82,8000000,38000,Right,4,2,3,Normal (170-185),Yes,13600000,,112391,Al Qadsiah FC,350,Pro League,https://cdn.sofifa.net/meta/team/13092/30.png,5,RCB,6,"Jul 18, 2024",2026,,Spain,,,,,,,70,32,79,82,38,64,55,37,67,79,67,77,65,81,76,54,83,79,79,28,80,82,53,45,75,82,83,81,12,7,10,15,7,"Long ball pass, Block, Injury prone",https://sofifa.com/player/200724/jose-ignacio-fernandez-iglesias/260006/,37
197445,FC 26,D. Alaba,David Alaba,"David Alaba (David Olatukunbo Alaba, born 24 June 1992) is an Austrian footballer who plays as a center back for Spanish club Real Madrid. In the game FC 26, his overall rating is 82.",https://cdn.sofifa.net/players/197/445/26_360.png,180,78,1992-06-24,"CB, LB, LM",82,82,14500000,185000,Left,4,3,3,Normal (170-185),Yes,29700000,,243,Real Madrid,53,La Liga,https://cdn.sofifa.net/meta/team/3468/30.png,5,SUB,4,"Jul 1, 2021",2026,,Austria,,,,,,,83,62,75,86,67,77,76,85,80,83,64,72,71,83,77,82,79,72,77,78,73,83,78,79,84,84,83,80,5,7,14,15,9,"Dead ball, Anticipate",https://sofifa.com/player/197445/david-alaba/260006/,71
192984,FC 26,K. Casteels,Koen Casteels,"Koen Casteels (born 25 June 1992) is a Belgian footballer who plays as a goalkeeper for Saudi Arabian club Al Qadsiah FC. In the game FC 26, his overall rating is 82.",https://cdn.sofifa.net/players/192/984/26_360.png,197,86,1992-06-25,GK,82,82,10000000,33000,Left,2,1,3,Normal (185+),Yes,17000000,,112391,Al Qadsiah FC,350,Pro League,https://cdn.sofifa.net/meta/team/13092/30.png,5,GK,1,"Jul 18, 2024",2027,,Belgium,,,,,,,15,15,14,35,13,14,20,13,37,23,44,46,50,79,43,56,69,44,72,18,33,16,42,20,40,11,19,17,82,79,74,83,85,"Long ball pass, Footwork, Rush out",https://sofifa.com/player/192984/koen-casteels/260006/,15
192366,FC 26,N. Otamendi,Nicolás Otamendi,"Nicolás Otamendi (Nicolás Hernán Gonzalo Otamendi, born 12 February 1988) is an Argentine footballer who plays as a center back for Portuguese club SL Benfica, and the Argentina national team. In the game FC 26, his overall rating is 82.",https://cdn.sofifa.net/players/192/366/26_360.png,183,78,1988-02-12,CB,82,82,5500000,21000,Right,3,2,3,Normal (170-185),Yes,11000000,,234,SL Benfica,308,Primeira Liga,https://cdn.sofifa.net/meta/team/605/30.png,5,LCB,30,"Sep 29, 2020",2026,1369,Argentina,78,Friendly International,https://cdn.sofifa.net/flags/undefined.png,5,SUB,19,52,54,84,74,57,56,50,39,72,67,54,64,58,80,58,69,89,87,81,56,89,84,62,45,79,84,83,80,12,5,8,11,12,"Precision header, Jockey, Intercept, Anticipate, Slide tackle, Aerial fortress, Bruiser, One club player",https://sofifa.com/player/192366/nicolas-otamendi/260006/,55
192318,FC 26,M. Götze,Mario Götze,"Mario Götze (born 3 June 1992) is a German footballer who plays as a center midfield for German club Eintracht Frankfurt. In the game FC 26, his overall rating is 82.",https://cdn.sofifa.net/players/192/318/26_360.png,176,72,1992-06-03,"CM, CAM, RM, CDM",82,82,18500000,47000,Right,4,4,3,Normal (170-185),Yes,31500000,#Playmaker,1824,Eintracht Frankfurt,19,Bundesliga,https://cdn.sofifa.net/meta/team/366/30.png,5,SUB,27,"Jul 1, 2022",2026,,Germany,,,,,,,79,76,47,89,82,84,85,72,84,88,68,53,78,84,83,75,63,75,65,70,62,65,87,79,88,64,46,53,14,7,12,6,10,"Inventive, Incisive pass, Tiki taka, First touch",https://sofifa.com/player/192318/mario-gotze/260006/,83
192123,FC 26,C. Wood,Chris Wood,"Chris Wood (Christopher Grant Wood, born 7 December 1991) is a New Zealand association footballer who plays as a striker for British club Nottingham Forest. In the game FC 26, his overall rating is 82.",https://cdn.sofifa.net/players/192/123/26_360.png,191,92,1991-12-07,ST,82,82,19500000,125000,Right,3,2,3,Normal (185+),Yes,37100000,#Strength,14,Nottingham Forest,13,Premier League,https://cdn.sofifa.net/meta/team/63/30.png,5,ST,11,"Jun 14, 2023",2027,,New Zealand,,,,,,,52,85,88,78,83,73,70,65,60,80,55,52,49,85,33,85,87,70,87,73,77,40,71,85,80,40,30,25,14,16,16,7,16,"Precision header, Aerial fortress, Enforcer",https://sofifa.com/player/192123/chris-wood/260006/,86
189513,FC 26,Parejo,Daniel Parejo Muñoz,"Parejo (born 16 April 1989) is a Spanish footballer who plays as a center midfield for Spanish club Villarreal CF. In the game FC 26, his overall rating is 82.",https://cdn.sofifa.net/players/189/513/26_360.png,182,74,1989-04-16,"CM, CDM",82,82,9500000,41000,Right,4,3,3,Normal (170-185),Yes,20000000,"#Playmaker, #Crosser, #Complete midfielder",483,Villarreal CF,53,La Liga,https://cdn.sofifa.net/meta/team/3477/30.png,5,SUB,10,"Aug 12, 2020",2026,,Spain,,,,,,,86,78,63,87,72,77,88,83,85,85,40,38,58,75,74,80,61,68,67,85,65,79,90,86,85,76,74,73,5,9,12,14,8,"Dead ball, Pinged pass, Long ball pass, Aerial fortress, Press proven",https://sofifa.com/player/189513/daniel-parejo-munoz/260006/,77
188335,FC 26,A. Budimir,Ante Budimir,"Ante Budimir (born 22 July 1991) is a Croatian footballer who plays as a striker for Spanish club CA Osasuna, and the Croatia national team. In the game FC 26, his overall rating is 82.",https://cdn.sofifa.net/players/188/335/26_360.png,190,75,1991-07-22,ST,82,82,19500000,53000,Left,4,3,3,Lean (185+),Yes,41000000,,479,CA Osasuna,53,La Liga,https://cdn.sofifa.net/meta/team/459/30.png,5,ST,17,"Jul 1, 2021",2027,1328,Croatia,78,Friendly International,https://cdn.sofifa.net/flags/undefined.png,5,SUB,11,50,86,87,82,82,79,44,62,58,83,54,63,56,82,32,83,85,75,84,78,77,24,50,86,75,29,35,27,11,14,8,16,15,"Precision header, Enforcer",https://sofifa.com/player/188335/ante-budimir/260006/,85
183898,FC 26,Á. Di María,Ángel Di María,"Ángel Di María (Ángel Fabián Di María Hernández, born 14 February 1988) is an Argentine footballer who plays as a right winger for Argentine club Rosario Central. In the game FC 26, his overall rating is 82.",https://cdn.sofifa.net/players/183/898/26_360.png,180,69,1988-02-14,"RW, RM, CAM",82,82,10000000,21000,Left,2,5,3,Unique,Yes,15000000,#FK Specialist,110580,Rosario Central,353,Liga Profesional de Fútbol,https://cdn.sofifa.net/meta/team/3365/30.png,5,CAM,11,"Jul 7, 2025",2028,,Argentina,,,,,,,81,76,45,85,78,85,93,88,81,89,72,73,84,76,74,82,61,65,57,85,72,42,87,83,84,41,46,39,10,7,11,12,11,"Finesse shot, Chip shot, Incisive pass, Long ball pass, Inventive, Technical, Trickster",https://sofifa.com/player/183898/angel-di-maria/260006/,80
272500,FC 26,C. Baleba,Carlos Baleba,"Carlos Baleba (Carlos Noom Quomah Baleba, born 3 January 2004) is a Cameroonian footballer who plays as a central defensive midfielder for British club Brighton & Hove Albion. In the game FC 26, his overall rating is 81.",https://cdn.sofifa.net/players/272/500/26_360.png,183,77,2004-01-03,"CDM, CM",81,87,38000000,70000,Left,3,3,3,Normal (170-185),Yes,79800000,,1808,Brighton & Hove Albion,13,Premier League,https://cdn.sofifa.net/meta/team/78/30.png,5,RDM,17,"Aug 29, 2023",2028,,Cameroon,,,,,,,65,63,67,81,67,82,75,50,80,80,75,74,75,80,77,85,80,81,79,75,78,83,76,50,80,76,82,79,11,6,8,14,13,"Power shot, Aerial fortress, Technical",https://sofifa.com/player/272500/carlos-baleba/260006/,67
264309,FC 26,A. Güler,Arda Güler,"Arda Güler (born 25 February 2005) is a Turkish footballer who plays as a right midfield for Spanish club Real Madrid. In the game FC 26, his overall rating is 81.",https://cdn.sofifa.net/players/264/309/26_360.png,175,70,2005-02-25,"RM, CAM, RW",81,89,56500000,125000,Left,3,4,1,Normal (170-185),Yes,127100000,,243,Real Madrid,53,La Liga,https://cdn.sofifa.net/meta/team/3468/30.png,5,RM,15,"Jul 6, 2023",2029,,Türkiye,,,,,,,82,76,41,84,70,84,85,77,82,83,73,68,81,76,85,78,51,70,43,81,42,55,84,71,77,52,57,46,13,10,11,14,10,"Finesse shot, Incisive pass, Whipped pass, Inventive, Technical",https://sofifa.com/player/264309/arda-guler/260006/,79
261865,FC 26,Miguel Gutiérrez,Miguel Gutiérrez Ortega,"Miguel Gutiérrez (born 27 July 2001) is a Spanish footballer who plays as a left back for Italian club Napoli. In the game FC 26, his overall rating is 81.",https://cdn.sofifa.net/players/261/865/26_360.png,180,73,2001-07-27,"LB, LM",81,85,34500000,84000,Left,3,2,3,Lean (170-185),Yes,61200000,,48,Napoli,31,Serie A,https://cdn.sofifa.net/meta/team/597/30.png,5,SUB,3,"Aug 21, 2025",2030,,Spain,,,,,,,84,72,68,82,60,81,83,45,76,82,82,80,82,80,75,76,78,85,66,66,73,77,80,62,75,76,78,76,14,10,8,6,10,Low driven shot,https://sofifa.com/player/261865/miguel-gutierrez-ortega/260006/,81
259516,FC 26,Johnny Cardoso,João Lucas de Souza Cardoso,"Johnny Cardoso (born 20 September 2001) is an American soccer player who plays as a central defensive midfielder for Spanish club Atlético Madrid. In the game FC 26, his overall rating is 81.",https://cdn.sofifa.net/players/259/516/26_360.png,185,83,2001-09-20,"CDM, CM",81,87,37500000,60000,Right,2,3,1,Lean (185+),Yes,86300000,,240,Atlético Madrid,53,La Liga,https://cdn.sofifa.net/meta/team/7980/30.png,5,SUB,5,"Jul 16, 2025",2030,,United States,,,,,,,65,63,75,82,62,77,69,66,81,82,74,71,78,77,59,74,83,78,77,68,75,82,77,62,76,78,81,79,10,14,8,12,7,"Precision header, Intercept, Aerial fortress",https://sofifa.com/player/259516/joao-lucas-de-souza-cardoso/260006/,74
258648,FC 26,Carlos Augusto,Carlos Augusto Zopolato Neves,"Carlos Augusto (Carlos Augusto Zopalato Neves, born 7 January 1999) is a Brazilian footballer who plays as a left back for Italian club Inter. In the game FC 26, his overall rating is 81.",https://cdn.sofifa.net/players/258/648/26_360.png,184,75,1999-01-07,"LB, CB, LM",81,82,27500000,38000,Left,2,3,3,Normal (170-185),No,47400000,,44,Inter,31,Serie A,https://cdn.sofifa.net/meta/team/2930/30.png,5,SUB,30,"Jul 1, 2024",2028,,Brazil,,,,,,,79,68,76,78,73,80,77,74,74,80,79,78,79,81,72,79,85,80,72,77,80,79,76,52,78,79,80,79,11,12,5,12,13,"Aerial fortress, Relentless",https://sofifa.com/player/258648/carlos-augusto-zopolato-neves/260006/,79
257470,FC 26,A. Elanga,Anthony Elanga,"Anthony Elanga (Anthony David Junior Elanga, born 27 April 2002) is a Swedish footballer who plays as a right winger for British club Newcastle United, and the Sweden national team. In the game FC 26, his overall rating is 81.",https://cdn.sofifa.net/players/257/470/26_360.png,178,70,2002-04-27,"RW, RM",81,84,35000000,115000,Right,5,3,3,Lean (170-185),Yes,69100000,#Speedster,13,Newcastle United,13,Premier League,https://cdn.sofifa.net/meta/team/20/30.png,5,SUB,20,"Jul 11, 2025",2030,1363,Sweden,78,Friendly International,https://cdn.sofifa.net/flags/undefined.png,5,RM,11,80,77,67,76,64,83,79,66,66,81,93,91,85,79,79,72,84,75,72,67,55,31,79,56,79,38,38,33,13,5,13,8,10,"Low driven shot, Rapid, Quick step, Enforcer",https://sofifa.com/player/257470/anthony-elanga/260006/,80
257179,FC 26,Gonçalo Inácio,Gonçalo Bernardo Inácio,"Gonçalo Inácio (born 25 August 2001) is a Portuguese footballer who plays as a center back for Portuguese club Sporting CP, and the Portugal national team. In the game FC 26, his overall rating is 81.",https://cdn.sofifa.net/players/257/179/26_360.png,185,81,2001-08-25,CB,81,86,35000000,22000,Left,2,2,3,Normal (185+),Yes,72600000,,237,Sporting CP,308,Primeira Liga,https://cdn.sofifa.net/meta/team/58/30.png,5,LCB,25,"Jul 1, 2019",2027,1354,Portugal,78,Friendly International,https://cdn.sofifa.net/flags/undefined.png,5,LCB,14,52,23,83,81,45,72,64,27,85,75,79,76,76,76,65,67,85,82,82,28,78,82,75,40,77,82,82,79,6,6,7,10,7,"Pinged pass, Long ball pass, Jockey, Injury prone",https://sofifa.com/player/257179/goncalo-bernardo-inacio/260006/,64
255475,FC 26,Antony,Antony Matheus dos Santos,"Antony (born 24 February 2000) is a Brazilian footballer who plays as a right winger for Spanish club Real Betis Balompié. In the game FC 26, his overall rating is 81.",https://cdn.sofifa.net/players/255/475/26_360.png,172,63,2000-02-24,"RW, RM",81,84,34000000,38000,Left,2,5,3,Lean (170-185),Yes,74000000,#Acrobat,449,Real Betis Balompié,53,La Liga,https://cdn.sofifa.net/meta/team/485/30.png,5,RM,7,"Sep 2, 2025",2030,,Brazil,,,,,,,80,77,45,80,75,82,84,70,71,83,85,83,90,78,91,83,68,75,61,78,86,50,79,66,78,40,45,28,9,10,14,8,13,"Finesse shot, Technical, Trickster",https://sofifa.com/player/255475/antony-matheus-dos-santos/260006/,79
253396,FC 26,G. Simeone,Giuliano Simeone,"Giuliano Simeone (Giuliano Simeone Baldini, born 18 December 2002) is an Argentine footballer who plays as a right midfield for Spanish club Atlético Madrid. In the game FC 26, his overall rating is 81.",https://cdn.sofifa.net/players/253/396/26_360.png,174,75,2002-12-18,"RM, ST, LM, RW",81,86,39500000,63000,Right,3,3,1,Normal (170-185),Yes,85900000,#Speedster,240,Atlético Madrid,53,La Liga,https://cdn.sofifa.net/meta/team/7980/30.png,5,RM,20,"Sep 3, 2020",2028,,Argentina,,,,,,,76,75,69,77,62,82,56,46,66,78,92,91,85,79,83,76,87,84,79,66,81,44,76,62,77,42,43,39,8,14,7,14,12,"Rapid, Relentless",https://sofifa.com/player/253396/giuliano-simeone/260006/,78
251852,FC 26,K. Adeyemi,Karim Adeyemi,"Karim Adeyemi (Karim-David Adeyemi, born 18 January 2002) is a German footballer who plays as a right midfield for German club Borussia Dortmund, and the Germany national team. In the game FC 26, his overall rating is 81.",https://cdn.sofifa.net/players/251/852/26_360.png,180,77,2002-01-18,"RM, LW, CAM, RW",81,86,39000000,48000,Left,3,4,3,Lean (170-185),Yes,69200000,"#Speedster, #Acrobat",22,Borussia Dortmund,19,Bundesliga,https://cdn.sofifa.net/meta/team/68/30.png,5,RAM,27,"Jul 1, 2022",2027,1337,Germany,78,Friendly International,https://cdn.sofifa.net/flags/undefined.png,5,SUB,14,71,79,71,74,71,84,69,62,69,79,96,96,86,81,81,86,92,77,67,75,59,31,73,70,76,25,34,49,12,12,7,12,7,"Quick step, Rapid",https://sofifa.com/player/251852/karim-adeyemi/260006/,79
251570,FC 26,R. Cherki,Rayan Cherki,"Rayan Cherki (Mathis Rayan Cherki, born 17 August 2003) is a French footballer who plays as a right winger for British club Manchester City. In the game FC 26, his overall rating is 81.",https://cdn.sofifa.net/players/251/570/26_360.png,177,71,2003-08-17,"RW, RM, CAM",81,88,52500000,100000,Left,5,5,3,Normal (170-185),Yes,107600000,#Dribbler,10,Manchester City,13,Premier League,https://cdn.sofifa.net/meta/team/9/30.png,5,SUB,10,"Jun 10, 2025",2030,,France,,,,,,,76,75,28,82,71,91,80,73,76,88,75,75,81,78,86,80,59,68,67,75,59,22,86,66,86,19,23,15,7,14,6,8,8,"Trickster, Chip shot, Low driven shot, Incisive pass, Inventive, Technical, First touch",https://sofifa.com/player/251570/rayan-cherki/260006/,73
